id,data,label
55417,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Just Hip,0
55418,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Busted,0
55419,<entry1>  HI - VD - James Blunt - Pre-order - BE:PO546635  <entry2> <artistName>  James  <trackName>  Protect Me,0
55420,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Paris,0
55421,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Si,0
55422,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Nos vies,0
55423,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Gamine,0
55424,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Pole  <trackName>  Heim,0
55425,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  KING  <trackName>  Police,0
55426,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Zaz - Interview,0
55427,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Plies  <trackName>  Bipolar,0
55428,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Résigne-moi,0
55429,<entry1>  HI - VD - Zaz - FTW Kinepolis - BE:PO547116  <entry2> <artistName>  Zaz  <trackName>  Nous debout,0
55430,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,1
55431,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Eels  <trackName>  End Times,0
55432,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Unité  <trackName>  Unité,0
55433,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Eels  <trackName>  Unhinged,0
55434,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Artes  <trackName>  3000,0
55435,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  The Staves  <trackName>  Feel,0
55436,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Eels  <trackName>  Dust of Ages,0
55437,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  ATB  <trackName>  Restart,0
55438,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  ABC  <trackName>  Tin Pan Alley,0
55439,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [IG Reels] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  ABC  <trackName>  Na sianie,0
55440,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  GAYLE  <trackName>  abcdefu,1
55441,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0
55442,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0
55443,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0
55444,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0
55445,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Unité  <trackName>  Unité,0
55446,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Fatal  <trackName>  0,0
55447,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  Artes  <trackName>  3000,0
55448,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  ATB  <trackName>  Restart,0
55449,<entry1>  Atln - GAYLE - Abcdefu [Pt. 2] (Phase 2 - iTunes) [FB/IG/IGS] - P2 - R - 0062L00000WCn3qQAD [United States]  <entry2> <artistName>  ABC  <trackName>  Tin Pan Alley,0
55450,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  RA  <trackName>  Hong,0
55451,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  Brain  <trackName>  Brain,0
55452,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  Angel Witch  <trackName>  Angel Witch,0
55453,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  HONNE  <trackName>  I Might,0
55454,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  HONNE  <trackName>  no song without you (Kornél Kovács Remix),0
55455,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  HONNE  <trackName>  no song without you (Kornel Kovacs Remix),0
55456,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  HONNE  <trackName>  no song without you (Cosmo's Midnight Remix),0
55457,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  Angel Witch  <trackName>  White Witch,0
55458,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  HONNE  <trackName>  no song without you,0
55459,<entry1>  [INTL] HONNE DRAWING WITH  <entry2> <artistName>  HONNE  <trackName>  Didn't I,0
55460,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  BDC  <trackName>  Fine,0
55461,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  Raf  <trackName>  Self Control,0
55462,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  Raf  <trackName>  Tu,0
55463,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  RA  <trackName>  Bolo,0
55464,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  RA  <trackName>  Happy New Year,0
55465,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  Raf  <trackName>  Notte rosa,0
55466,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  Enol  <trackName>  Pero No,0
55467,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  RaiM  <trackName>  Nlo,0
55468,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  RaiM  <trackName>  Sen,0
55469,<entry1>  PL Noel Jazz - Phase 2 - 7k€ - BDC - 111121 - Trafic  <entry2> <artistName>  RaiM  <trackName>  Jol,0
55470,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  WAR  <trackName>  Angel,0
55471,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  JC Stewart  <trackName>  Bones,0
55472,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  War  <trackName>  Angel,0
55473,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  War  <trackName>  Homeless Hero,0
55474,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  WAR  <trackName>  Homeless Hero,0
55475,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  War  <trackName>  Happiness,0
55476,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  WAR  <trackName>  Happiness,0
55477,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  War  <trackName>  Vibeka,0
55478,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  WAR  <trackName>  Vibeka,0
55479,<entry1>  JC Stewart - Awareness video  <entry2> <artistName>  John Stewart  <trackName>  Rider,0
55480,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  SIL  <trackName>  Windows,0
55481,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  Sil  <trackName>  Windows,0
55482,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  KSI  <trackName>  ok,0
55483,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  Sil  <trackName>  Dirty Windows,0
55484,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  SIL  <trackName>  Dirty Windows,0
55485,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  Low  <trackName>  Dust on the Window,0
55486,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  The Hi  <trackName>  I O U,0
55487,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  Wind  <trackName>  Up & Down,0
55488,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  Silky  <trackName>  We The Men,0
55489,<entry1>  Silk Sonic Smokin Out The Window  <entry2> <artistName>  KSI  <trackName>  idk,0
55490,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  Tal  <trackName>  War,0
55491,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  TAL  <trackName>  War,0
55492,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  War  <trackName>  The MUSIC BAND,0
55493,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  WAR  <trackName>  The MUSIC BAND,0
55494,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  TAL  <trackName>  ADN,0
55495,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  WAR  <trackName>  War,0
55496,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  War  <trackName>  War,0
55497,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  Tal  <trackName>  Carlyne,0
55498,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  Tal  <trackName>  ADN,0
55499,<entry1>  Warner Music Canada: Charmaine - Bad Mentality (Canada)  <entry2> <artistName>  TAL  <trackName>  Carlyne,0
55500,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Officially Christmas,1
55501,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Pick Out a Christmas Tree,1
55502,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Master  <trackName>  Master,0
55503,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  War  <trackName>  War,0
55504,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  WAR  <trackName>  War,0
55505,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Vistas  <trackName>  Calm,0
55506,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Mason  <trackName>  Ramz,0
55507,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  ATMO Music  <trackName>  Fama,0
55508,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  ATMO Music  <trackName>  Mama,0
55509,<entry1>  WrNa - Dan + Shay - Pick Out A Christmas Tree [Amazon Music] + Officially Christmas - P1 - R - 0062L00000WC8iZQAT  <entry2> <artistName>  Dan + Shay  <trackName>  Christmas Isn't Christmas,0
55510,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  FACE  <trackName>  Burn,0
55511,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  Face  <trackName>  Burn,0
55512,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  Neil Young  <trackName>  Arc,0
55513,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  War  <trackName>  War,0
55514,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  War  <trackName>  Angel,0
55515,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  WAR  <trackName>  War,0
55516,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  WAR  <trackName>  Angel,0
55517,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  Face  <trackName>  Devil,0
55518,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  FACE  <trackName>  Devil,0
55519,<entry1>  Neil Young Barn Album_Facebook_Promoted Post_awareness  <entry2> <artistName>  War  <trackName>  Happiness,0
55520,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  Led Zeppelin  <trackName>  Friends,0
55521,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  INXS  <trackName>  Kick,0
55522,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  Led Zeppelin  <trackName>  Moby Dick,0
55523,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  RA  <trackName>  Jacob's Story,0
55524,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  INXS  <trackName>  Mystify,0
55525,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  Led Zeppelin  <trackName>  Four Sticks,0
55526,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  KSI  <trackName>  idk,0
55527,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  KSI  <trackName>  RAH,0
55528,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  Led Zeppelin  <trackName>  This is Spotify Landmark,0
55529,<entry1>  Led Zeppelin_IV_50_Spotify_Instagram_Story Ad_clicks  <entry2> <artistName>  RA  <trackName>  Training Montage,0
55530,"<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  Robert Plant  <trackName>  Digging Deep, The Robert Plant Podcast - Series 1 Episode 4 - Like I’ve Never Been Gone",0
55531,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  RROB  <trackName>  Robbed,0
55532,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  War  <trackName>  War,0
55533,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  WAR  <trackName>  War,0
55534,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  USS  <trackName>  Aya,0
55535,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  Robie  <trackName>  De nada,0
55536,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  Plan B  <trackName>  Free,0
55537,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  Robert Plant  <trackName>  Red Dress,0
55538,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  Robert Plant  <trackName>  A Stolen Kiss,0
55539,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Feed Ad_awareness3  <entry2> <artistName>  WAR  <trackName>  SALSA,0
55540,"<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  Robert Plant  <trackName>  Digging Deep, The Robert Plant Podcast - Series 1 Episode 4 - Like I’ve Never Been Gone",0
55541,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  RROB  <trackName>  Robbed,0
55542,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  WAR  <trackName>  War,0
55543,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  War  <trackName>  War,0
55544,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  USS  <trackName>  Aya,0
55545,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  Robert Plant  <trackName>  Operator,0
55546,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  Robert Plant  <trackName>  Red Dress,0
55547,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  Plan B  <trackName>  Free,0
55548,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  Robert Plant  <trackName>  A Stolen Kiss,0
55549,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Instagram_Story Ad_awareness3  <entry2> <artistName>  War  <trackName>  SALSA,0
55550,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Clean Bandit  <trackName>  Clean Bandit,0
55551,"<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Clean Bandit, CYA  <trackName>  Clean Bandit",0
55552,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Clean Bandit  <trackName>  Clean Bandit Universe,0
55553,"<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Clean Bandit, CYA  <trackName>  Clean Bandit Universe",0
55554,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Ban  <trackName>  Intro,0
55555,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Clean Bandit  <trackName>  Clean Bandit: Top 3 Tracks,0
55556,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Ban  <trackName>  Solitaria,0
55557,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  BVNDIT  <trackName>  Fly,0
55558,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  BVNDIT  <trackName>  Cool,0
55559,<entry1>  Clean_Bandit Drive_Instagram_Spotify_Story Ad_clicks  <entry2> <artistName>  Clean Bandit  <trackName>  Cologne,0
55560,"<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  Robert Plant  <trackName>  Digging Deep, The Robert Plant Podcast - Series 1 Episode 4 - Like I’ve Never Been Gone",0
55561,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  RA  <trackName>  Bolo,0
55562,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  RROB  <trackName>  Robbed,0
55563,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  USS  <trackName>  Aya,0
55564,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  Robert Plant  <trackName>  Red Dress,0
55565,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  USS  <trackName>  Us,0
55566,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  Robert Plant  <trackName>  Far Post,0
55567,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  War  <trackName>  Happiness,0
55568,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  WAR  <trackName>  Happiness,0
55569,<entry1>  Robert Plant Alison Krauss Raise Album Pre Order_Facebook_Promoted Post_awareness  <entry2> <artistName>  Robert Plant  <trackName>  A Stolen Kiss,0
55570,"<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  ANI  <trackName>  Tyttö, sä oot tähti",1
55571,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  TY  <trackName>  O.T,0
55572,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  ANI  <trackName>  Odota,0
55573,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  TY  <trackName>  So What,0
55574,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  Rani  <trackName>  Wanita,0
55575,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  TGS  <trackName>  Rain,0
55576,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  Anki  <trackName>  Lotto,0
55577,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  TY  <trackName>  It's Nothin',0
55578,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  TT  <trackName>  Kaiken,0
55579,<entry1>  ANI - Tyttö sä oot tähti - teaser -  IGS  <entry2> <artistName>  Anki  <trackName>  Hot pot,0
55580,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  Karl Killing  <trackName>  friday nights,1
55581,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  Faria  <trackName>  Karma,0
55582,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  Ri  <trackName>  My riga,0
55583,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  KARI  <trackName>  War,0
55584,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  illion  <trackName>  Illion - Banka,0
55585,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  NIIGHTS  <trackName>  Segue,0
55586,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  NIIGHTS  <trackName>  Trees,0
55587,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  Lights  <trackName>  White,0
55588,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  Lights  <trackName>  Real Thing,0
55589,<entry1>  Karl Killing - friday nights-EE-WMB  <entry2> <artistName>  illion  <trackName>  DANCE,0
55590,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Avril Lavigne  <trackName>  Bite Me,1
55591,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Avril Lavigne  <trackName>  Alice,0
55592,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Avril Lavigne  <trackName>  Imagine,0
55593,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Avril Lavigne  <trackName>  Warrior,0
55594,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Avril Lavigne  <trackName>  Don't Tell Me,0
55595,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Ri  <trackName>  BFK,0
55596,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Elaine  <trackName>  Rise Again,0
55597,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Mavin  <trackName>  Blind,0
55598,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Avril Lavigne  <trackName>  Mobile,0
55599,<entry1>  Avril Lavine - Bite Me -WMB  <entry2> <artistName>  Avril Lavigne  <trackName>  Bright,0
55600,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  Karl Killing  <trackName>  friday nights,1
55601,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  Faria  <trackName>  Karma,0
55602,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  Ri  <trackName>  My riga,0
55603,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  KARI  <trackName>  War,0
55604,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  illion  <trackName>  Illion - Banka,0
55605,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  NIIGHTS  <trackName>  Segue,0
55606,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  illion  <trackName>  DANCE,0
55607,<entry1>  Karl Killing - friday nights-IGS-EE-WMB  <entry2> <artistName>  Farida  <trackName>  Warda,0
