index,value
182132,1
182142,1
182152,1
182153,1
182154,1
182192,1
182332,1
182382,1
182392,1
182393,1
182396,1
182398,1
182401,1
182403,1
182405,1
182406,1
182407,1
182408,1
182409,1
182412,1
182413,1
182414,1
182415,1
182418,1
182420,1
182421,1
182422,1
182423,1
182426,1
182427,1
182428,1
182429,1
182430,1
182447,1
182453,1
182460,1
182483,0
182493,1
182503,1
182523,1
182533,1
182543,1
182583,1
182588,1
182593,1
182603,1
182613,1
182643,1
182653,1
182663,1
182703,1
182737,1
182793,1
182823,1
182903,1
182913,1
182923,1
182933,1
182939,0
182983,1
183003,1
183033,1
183043,1
183053,1
183093,1
183102,0
183103,1
183113,1
183123,1
183143,1
183153,1
183177,1
183213,1
183233,1
183293,1
183323,1
183333,1
183363,1
183364,1
183373,1
183383,1
183393,1
183403,1
183413,1
183424,1
183430,1
183434,1
183444,1
183454,1
183463,1
183553,1
183557,1
183583,1
183588,1
183635,1
183710,1
183713,1
183714,1
183743,1
183754,1
183764,1
183773,1
183783,1
183803,1
183804,1
183813,1
183843,1
183873,1
183963,1
184023,1
184083,1
184093,1
184113,1
184171,0
184173,1
184293,1
184313,1
184323,1
184353,1
184355,1
184363,1
184373,1
184433,1
184443,1
184453,1
184463,1
184493,1
184523,1
184533,1
184563,1
184673,1
184693,1
184703,1
184763,1
184823,1
184833,1
184893,1
184963,1
184973,1
185013,1
185014,1
185023,1
185033,1
185077,1
185080,0
185083,1
185100,1
185102,0
185113,1
185143,1
185163,1
185203,1
185234,0
185263,1
185284,1
185288,1
185292,1
185293,1
185295,1
185297,1
185300,1
185301,1
185304,1
185398,0
185435,1
185495,1
185553,0
185555,1
185567,0
185568,0
185575,1
185615,1
185675,1
185705,1
185715,1
185765,1
185785,1
185805,1
185810,1
185835,1
185865,1
185875,1
185905,1
185925,1
185935,1
185945,1
185955,1
185965,1
185975,1
185985,1
185995,1
186005,1
186035,1
186036,1
186190,1
186200,1
186210,1
186220,1
186272,1
186275,1
186286,1
186287,1
186289,1
186290,1
186323,1
186333,1
186393,1
186513,1
186563,1
186613,1
186643,1
186674,0
186744,0
186843,1
186844,1
186883,1
186913,1
187053,1
187063,1
187073,1
187153,1
187163,1
187173,1
187283,1
187353,0
187423,1
187424,1
187425,1
187428,1
187429,1
187431,1
187432,1
187435,1
187438,1
187460,1
187462,1
187484,1
187510,1
187600,1
187611,1
187650,1
187660,1
187670,1
187680,1
187740,1
187780,1
187790,1
187820,1
187980,1
187990,1
188001,1
188100,1
188140,1
188203,0
188250,1
188260,1
188270,1
188350,1
188360,1
188370,1
188380,1
188390,1
188400,1
188410,1
188480,1
188500,0
188520,1
188525,1
188526,1
188528,1
188529,1
188530,1
188534,1
188535,1
188536,1
188537,1
188539,1
188540,1
188550,1
188560,1
188575,1
188660,1
188710,1
188770,1
188830,1
188840,1
188845,1
188853,1
188865,1
188872,1
188883,1
188920,0
188990,1
189020,1
189023,1
189040,1
189050,1
189060,1
189070,1
189090,1
189091,1
189190,1
189200,1
189210,1
189220,1
189230,1
189240,1
189250,1
189300,1
189310,1
189430,1
189440,1
189450,1
189451,1
189487,0
189613,1
189653,1
189673,1
189693,1
189733,1
189763,1
189773,1
189783,1
189793,1
189803,1
189813,1
189823,1
189843,1
189914,1
189923,1
189933,1
189943,1
189953,1
189973,1
189983,1
189993,1
190027,1
190053,1
190099,1
190102,1
190103,1
190105,1
190117,1
190148,1
190160,1
190248,1
190308,1
190328,1
190358,1
190378,1
190388,1
190398,1
190438,1
190448,1
190458,1
190478,1
190488,1
190588,1
190589,1
190591,1
190593,1
190594,1
190596,1
190597,1
190598,1
190600,1
190611,1
190623,1
190632,1
190644,1
190652,1
190665,1
190676,1
190684,1
190693,1
190706,1
190716,1
190725,1
190731,1
190773,0
190791,1
190821,1
190831,1
190832,0
190833,0
190835,0
190838,0
190861,1
190881,1
190891,1
190902,1
190918,1
190929,1
190933,1
191001,1
191024,1
191042,1
191044,1
191045,1
191048,1
191049,1
191069,1
191080,1
191129,1
191139,1
191149,1
191159,1
191179,1
191279,1
191299,1
191349,1
191379,1
191389,1
191400,1
191410,1
191419,1
191429,1
191489,1
191519,1
191520,1
191523,1
191524,1
191528,1
191529,1
191530,1
191533,1
191534,1
191535,1
191536,1
191538,1
191539,1
191540,1
191541,1
191542,1
191544,1
191545,1
191549,1
191550,1
191551,1
191552,1
191553,1
191554,1
191558,1
191560,1
191583,1
191639,1
191646,1
191693,1
191703,1
191723,1
191743,1
191744,0
191745,0
191748,0
191753,1
191763,1
191803,1
191823,1
191843,1
191893,1
191943,1
191973,1
192084,0
192092,0
192207,1
192211,1
192214,1
192223,1
192234,1
192238,1
192239,1
192240,1
192246,1
192247,1
192250,1
192251,1
192256,1
192257,1
192299,1
192309,1
192319,1
192329,1
192362,1
192379,1
192389,1
192399,1
192437,0
192451,0
192459,1
192499,1
192509,1
192519,1
192539,1
192549,1
192579,1
192589,1
192659,1
192699,1
192719,1
192760,1
192789,1
192799,1
192810,1
192829,1
192839,1
192849,1
192869,1
192899,1
192909,1
192939,1
193009,1
193019,1
193049,1
193089,1
193119,1
193129,1
193159,1
193189,1
193219,1
193229,1
193299,1
193309,1
193359,1
193372,0
193409,1
193449,1
193469,1
193539,1
193549,1
193577,0
193589,1
193679,1
193709,1
193729,1
193769,1
193779,1
193799,1
193800,1
193809,1
193819,1
193950,0
193969,1
194009,1
194010,1
194019,1
194020,1
194049,1
194069,1
194279,1
194306,1
194329,1
194549,1
194550,1
194599,1
194604,1
194689,1
194699,1
194729,1
194779,1
194809,1
194899,1
194909,1
194999,1
195009,1
195029,1
195039,1
195049,1
195059,1
195069,1
195109,1
195169,1
195179,1
195189,1
195239,1
195249,1
195259,1
195274,1
195279,1
195289,1
195299,1
195313,1
195319,1
195329,1
195339,1
195359,1
195369,1
195379,1
195399,1
195409,1
195419,1
195430,1
195449,1
195459,1
195469,1
195499,1
195529,0
195589,1
195609,1
195639,1
195649,1
195659,1
195669,1
195679,1
195689,1
195699,1
195709,1
195719,1
195739,1
195759,1
195769,1
195779,1
195809,1
195819,1
195829,1
195839,1
195879,1
195909,1
195949,1
196019,1
196079,1
196089,1
196109,1
196135,1
196136,1
196140,1
196144,1
196156,1
196165,1
196185,1
196195,1
196215,1
196225,1
196235,1
196295,1
196305,1
196315,1
196335,1
196345,1
196375,1
196385,1
196435,1
196465,1
196485,1
196540,1
196545,1
196555,1
196625,1
196635,1
196639,1
196655,1
196675,1
196685,1
196705,1
196715,1
196725,1
196735,1
196745,1
196775,1
196845,1
196865,1
196867,1
196915,1
196925,1
196966,1
196995,1
197045,1
197075,1
197085,1
197095,1
197145,1
197155,1
197185,1
197195,1
197245,1
197297,1
197319,1
197335,1
197378,1
197388,1
197428,1
197448,1
197498,1
197538,1
197548,1
197698,1
197718,1
197748,1
197758,1
197791,1
197888,1
197928,1
197938,1
197948,1
197958,1
197968,1
197978,1
198068,1
198089,1
198090,1
198091,1
198093,1
198094,1
198095,1
198096,1
198098,1
198099,1
198100,1
198102,1
198112,1
198122,1
198132,1
198202,1
198242,1
198252,1
198262,1
198272,1
198282,1
198302,1
198312,1
198322,1
198332,1
198337,0
198340,0
198384,0
198392,1
198462,1
198472,1
198482,1
198502,1
198522,1
198622,1
198629,1
198632,1
198712,1
198772,1
198816,1
198822,1
198882,1
198892,1
198922,1
198932,1
198965,0
198982,1
198984,1
198985,1
198986,1
198987,1
198988,1
198989,1
198990,1
198992,1
198993,1
198995,1
198996,1
198997,1
198999,1
199000,1
199001,1
199018,0
199019,0
199021,1
199031,1
199041,1
199051,1
199061,1
199071,1
199081,1
199091,1
199111,1
199121,1
199131,1
199141,1
199151,1
199161,1
199171,1
199211,1
199271,1
199291,1
199401,1
199411,1
199431,1
199441,1
199461,1
199471,1
199501,1
199513,1
199542,1
199553,1
199741,1
199781,1
199891,1
199921,0
199951,1
199985,1
200012,0
200016,1
200026,1
200056,1
200066,1
200076,1
200096,1
200107,1
200116,1
200136,1
200266,1
200306,1
200396,1
200476,1
200506,1
200536,1
200586,1
200596,1
200606,1
200616,1
200696,1
200706,1
200716,1
200731,1
200732,1
200737,1
200738,1
200743,1
200747,1
200748,1
200750,1
200751,1
200754,1
200755,1
200758,1
200765,1
200767,1
200770,1
200771,1
200772,1
200773,1
200775,1
200786,1
200796,1
200816,1
200836,1
200856,1
200876,1
200886,1
200906,1
200916,1
200926,1
200946,1
200986,1
201006,1
201036,0
201041,0
201046,1
201056,1
201086,1
201096,1
201116,1
201126,1
201206,1
201236,1
201246,1
201276,1
201286,1
201296,1
201376,1
201416,0
201417,0
201421,0
201426,1
201476,1
201486,1
201516,1
201526,1
201546,1
201596,1
201696,1
201786,1
201856,1
201886,1
201896,1
201906,1
201916,1
201926,1
201956,1
201976,1
201986,1
201996,1
202006,1
202016,1
202046,1
202066,1
202116,1
202126,1
202136,1
202166,1
202216,1
202226,1
202256,1
202266,1
202296,1
202306,1
202326,1
202327,1
202329,1
202331,1
202403,0
202407,0
202572,1
202582,1
202612,0
202622,1
202693,1
202713,1
202724,1
202725,1
202728,1
202729,1
202730,1
202731,1
202732,1
202733,1
202774,1
202784,1
202794,1
202804,1
202834,1
202855,1
202944,1
203014,1
203164,1
203225,1
203229,1
203234,1
203235,1
203236,1
203239,1
203240,1
203241,1
203242,1
203243,1
203244,1
203245,1
203246,1
203249,1
203250,1
203251,1
203253,1
203254,1
203275,1
203285,1
203295,1
203305,1
203316,1
203325,1
203335,1
203366,1
203375,1
203406,1
203505,1
203515,1
203545,1
203665,1
203705,1
203719,0
203720,0
203725,1
203775,1
203816,1
203865,1
203875,1
203905,1
203976,0
204025,1
204075,1
204105,1
204135,1
204157,1
204315,1
204345,1
204355,1
204365,1
204393,1
204407,0
204411,0
204425,1
204445,1
204455,1
204505,1
204515,1
204525,1
204535,1
204695,1
204705,1
204725,1
204743,0
204855,1
204908,0
204912,0
204925,1
204985,1
205015,0
205045,1
205047,1
205049,1
205050,1
205051,1
205055,1
205056,1
205156,1
205206,1
205216,1
205227,0
205236,1
205256,1
205276,1
205366,1
205436,1
205437,1
205446,1
205486,1
205506,1
205546,1
205566,1
205583,1
205584,1
205585,1
205589,1
205591,1
205592,1
205593,1
205634,1
205654,1
205705,1
205834,1
205844,1
205864,1
205904,1
205934,1
205944,1
205954,1
205974,1
205994,1
206084,1
206094,1
206134,1
206144,1
206154,1
206164,1
206174,1
206254,1
206304,1
206314,1
206324,1
206334,1
206404,1
206414,1
206454,1
206455,1
206456,1
206457,1
206458,1
206459,1
206460,1
206461,1
206462,1
206463,1
206464,1
206465,1
206472,1
206474,1
206475,1
206478,1
206480,1
206481,1
206483,1
206484,1
206487,1
206538,1
206568,1
206598,1
206608,1
206648,1
206688,1
206708,1
206718,1
206768,1
206798,1
206808,1
206818,1
206838,1
206848,1
206878,1
206898,1
206908,1
206928,1
207228,0
207298,1
207308,1
207466,0
207538,0
207540,0
207544,0
207578,1
207588,1
207598,1
207608,1
207618,1
207758,1
207788,1
207798,1
207808,1
207848,1
207868,1
207878,1
207888,1
207898,1
207908,1
207948,1
207958,1
207968,1
207978,1
207998,1
208008,1
208018,1
208028,1
208168,1
208178,1
208188,1
208198,1
208223,1
208224,1
208225,1
208226,1
208227,1
208228,1
208229,1
208232,1
208233,1
208234,1
208235,1
208237,1
208240,1
208241,1
208242,1
208313,1
208373,1
208383,1
208403,1
208423,1
208433,1
208503,1
208523,1
208554,1
208603,1
208673,1
208763,1
208813,1
208823,1
208938,1
208946,1
208976,1
209033,1
209037,0
209065,1
209085,1
209095,1
209105,1
209115,1
209125,1
209135,1
209225,1
209235,1
209245,1
209306,0
209335,1
209345,1
209355,1
209365,1
209385,1
209395,1
209445,1
209475,1
209485,1
209496,1
209506,1
209545,1
209546,1
209555,1
209575,1
209595,1
209625,1
209645,1
209655,1
209667,1
209670,1
209680,1
209682,1
209685,1
209686,1
209689,1
209695,1
209705,1
209715,1
209725,1
209735,1
209745,1
209755,1
209795,1
209805,1
209873,1
210025,1
210035,1
210045,1
210135,1
210145,1
210155,1
210215,1
210225,1
210236,1
210265,1
210275,1
210286,1
210287,1
210291,1
210292,1
210293,1
210294,1
210295,1
210298,1
210299,1
210300,1
210302,1
210303,1
210304,1
210306,1
210307,1
210308,1
210309,1
210311,1
210313,1
210314,1
210316,1
210330,1
210387,1
210397,1
210427,0
210467,1
210527,1
210547,1
210557,1
210567,1
210637,1
210707,1
210717,1
210747,1
210767,1
210777,1
210787,1
210797,1
210897,1
210907,1
210911,1
210917,1
210922,1
210970,0
211077,1
211087,1
211117,1
211137,1
211277,1
211308,1
211309,1
211310,1
211311,1
211312,1
211313,1
211315,1
211316,1
211317,1
211318,1
211319,1
211320,1
211321,1
211322,1
211324,1
211325,1
211326,1
211327,1
211328,1
211331,1
211332,1
211335,1
211356,1
211376,1
211396,1
211416,1
211436,1
211456,1
211506,1
211576,1
211596,1
211616,1
211646,1
211656,1
211697,1
211706,1
211726,1
211727,1
211728,1
211756,1
211776,1
211826,1
211827,1
211828,1
211906,1
211916,1
211936,1
211946,1
211956,1
212036,1
212086,1
212136,1
212146,1
212156,1
212166,1
212176,1
212186,1
212196,1
212206,1
212217,1
212246,1
212266,1
212286,1
212306,1
212310,1
212311,1
212317,1
212318,1
212321,1
212323,1
212325,1
212331,1
212332,1
212334,1
212338,1
212339,1
212340,1
212341,1
212342,1
212343,1
212345,1
212351,1
212354,1
212356,1
212357,1
212358,1
212359,1
212360,1
212361,1
212362,1
212364,1
212366,1
212367,1
212373,1
212394,1
212454,1
212474,1
212484,1
212514,1
212524,1
212544,1
212561,1
212584,1
212594,1
212616,1
212628,1
212637,1
212644,1
212674,1
212680,1
212684,1
212714,1
212724,1
212744,1
212754,1
212786,1
212809,1
212817,1
212838,1
212848,1
212855,1
212868,1
212876,1
212894,1
213014,1
213024,1
213045,0
213047,0
213049,0
213094,1
213114,1
213134,1
213144,1
213164,1
213174,1
213244,1
213294,1
213304,1
213314,1
213320,1
213414,1
213484,1
213494,1
213504,1
213514,1
213551,1
213614,1
213644,1
213664,1
213684,1
213737,1
213746,1
213758,1
213766,1
213779,1
213788,1
213797,1
213816,1
213828,1
213839,1
213846,1
213857,1
213867,1
213894,1
213954,1
214013,0
214054,1
214104,1
214174,1
214184,1
214244,1
214254,1
214274,1
214284,1
214304,1
214354,1
214364,1
214394,1
214404,1
214414,1
214424,1
214434,1
214444,1
214454,1
214474,1
214484,1
214494,1
214504,1
214514,1
214584,1
214594,1
214604,1
214614,1
214644,1
214654,1
214664,1
214704,1
214734,1
214764,1
214774,1
214784,1
214834,1
214854,1
214864,1
214874,1
214884,1
214895,1
214901,1
214903,1
214904,1
214910,1
214920,1
214930,1
214940,1
214945,1
214953,1
214961,1
214970,1
214990,1
215000,1
215010,1
215030,1
215050,1
215060,1
215080,1
215120,1
215143,0
215150,1
215190,1
215210,1
215250,1
215260,1
215270,1
215280,1
215290,1
215330,1
215380,1
215400,1
215431,0
215443,0
215450,1
215560,1
215570,1
215624,1
215642,1
215692,1
215704,1
215710,1
215720,1
215772,1
215841,1
215890,1
215892,1
215893,1
215894,1
215895,1
215896,1
215897,1
215898,1
215899,1
215900,1
215902,1
215905,1
215907,1
215909,1
215910,1
215911,1
215915,1
215916,1
215919,1
215926,1
215956,1
215986,1
216006,1
216016,1
216036,1
216096,1
216166,1
216186,1
216296,1
216506,1
216566,1
216576,1
216726,1
216736,1
216846,1
216876,1
217066,1
217096,1
217108,1
217109,1
217111,1
217113,1
217114,1
217115,1
217117,1
217118,1
217121,1
217124,1
217126,1
217129,1
217130,1
217133,1
217135,1
217139,1
217140,1
217141,1
217142,1
217143,1
217144,1
217147,1
217148,1
217149,1
217150,1
217151,1
217223,1
217243,1
217253,1
217263,1
217273,1
217283,1
217293,1
217303,1
217313,1
217323,1
217324,1
217334,1
217344,1
217363,1
217383,1
217403,1
217463,1
217483,1
217503,1
217512,0
217543,1
217553,1
217563,1
217644,1
217703,1
217713,1
217723,1
217834,0
217906,0
217983,1
218013,1
218053,1
218063,1
218123,1
218133,1
218193,0
218203,1
218213,1
218223,1
218234,1
218235,1
218236,1
218237,1
218239,1
218241,1
218242,1
218243,1
218244,1
218245,1
218247,1
218248,1
218250,1
218251,1
218253,1
218283,1
218293,1
218306,1
218383,1
218384,1
218385,1
218403,1
218503,1
218543,1
218573,1
218593,1
218603,1
218623,1
218643,1
218654,1
218664,1
218723,1
218733,1
218773,1
218803,1
218823,1
218944,1
218953,1
218973,1
218983,1
218993,1
219003,1
219013,1
219028,1
219031,1
219036,1
219039,1
219105,1
219125,1
219195,1
219245,1
219285,1
219315,1
219355,1
219375,1
219395,1
219445,1
219565,1
219575,1
219635,1
219675,1
219685,1
219695,1
219705,1
219745,1
219805,0
219825,1
219835,1
219869,0
219896,1
219898,1
219900,1
219903,1
219905,1
219906,1
219908,1
219909,1
219916,1
219918,1
219920,1
219928,1
219931,1
219941,1
219948,1
219954,1
219955,1
219956,1
219958,1
219964,1
219967,1
219968,1
219969,1
219970,1
220022,1
220032,1
220142,1
220187,1
220192,1
220202,1
220212,1
220233,1
220252,1
220272,1
220292,1
220304,1
220315,1
220322,1
220332,1
220342,1
220352,1
220399,0
220402,1
220432,1
220512,1
220622,1
220632,1
220662,1
220682,1
220692,1
220702,1
220762,1
220802,1
220812,1
220822,1
220832,1
220842,1
220942,1
221042,1
221062,1
221082,1
221202,1
221212,1
221222,1
221242,1
221252,1
221262,1
221272,1
221292,1
221302,1
221312,1
221322,1
221342,1
221452,1
221463,1
221473,1
221513,1
221522,1
221542,1
221572,1
221592,1
221602,1
221612,1
221632,1
221652,1
221672,1
221683,1
221684,1
221685,1
221686,1
221687,1
221691,1
221692,1
221694,1
221696,1
221697,1
221698,1
221699,1
221700,1
221701,1
221702,1
221872,1
221882,1
221892,1
221923,0
221924,1
221943,0
221953,0
221962,0
222002,1
222012,1
222072,1
222082,1
222112,1
222182,1
222192,1
222202,1
222232,1
222272,1
222282,1
222302,1
222322,1
222332,1
222392,1
222432,1
222442,1
222452,1
222462,1
222532,1
222602,1
222613,1
222622,1
222623,1
222665,1
222667,1
222669,1
222670,1
222672,1
222674,1
222675,1
222676,1
222677,1
222681,1
222683,1
222694,1
222704,1
222714,1
222745,1
222764,1
222874,1
222954,1
223064,1
223074,1
223114,1
223134,1
223144,1
223154,1
223164,1
223194,1
223216,1
223234,1
223254,1
223304,1
223318,1
223324,1
223405,1
223410,1
223411,1
223412,1
223413,1
223414,1
223415,1
223419,1
223420,1
223422,1
223425,1
223430,1
223431,1
223433,1
223434,1
223435,1
223437,1
223448,1
223478,1
223488,1
223498,1
223504,1
223528,1
223538,1
223588,1
223598,1
223608,1
223628,1
223648,1
223718,1
223808,1
223809,1
223818,1
223828,1
223838,1
223848,1
223858,1
223968,1
223990,1
223998,1
224028,1
224038,1
224048,1
224058,1
224148,1
224158,1
224173,1
224176,1
224177,1
224179,1
224180,1
224181,1
224202,1
224251,1
224301,1
224311,1
224321,1
224341,1
224371,1
224381,1
224401,1
224421,1
224432,0
224531,1
224701,1
224811,1
224841,1
224851,1
224891,1
224896,1
224898,1
224899,1
224902,1
224903,1
224904,1
224906,1
224908,1
224909,1
224914,1
224915,1
224916,1
224926,1
224927,1
224929,1
224936,1
224937,1
224939,1
224940,1
224945,1
224952,1
224953,1
224954,1
224957,1
224959,1
224960,1
224971,1
224991,1
225041,1
225071,1
225081,1
225091,1
225111,1
225172,1
225241,1
225271,1
225481,1
225491,1
225512,1
225651,1
225661,1
225742,1
225744,1
225748,1
225751,1
225752,1
225754,1
225756,1
225760,1
225761,1
225762,1
225765,1
225766,1
225767,1
225769,1
225773,1
225775,1
225778,1
225781,1
225783,1
225784,1
225786,1
225787,1
225789,1
225790,1
225792,1
225794,1
225796,1
225798,1
225799,1
225800,1
225801,1
225803,1
225834,1
225844,1
225874,1
225904,1
225984,1
226064,1
226084,1
226085,1
226104,1
226134,1
226154,1
226164,1
226174,1
226184,1
226194,1
226204,1
226224,1
226234,1
226244,1
226284,1
226404,1
226414,1
226424,1
226444,1
226474,1
226524,1
226574,1
226604,1
226614,1
226664,1
226665,1
226734,1
226774,1
226794,1
226795,1
226824,1
226834,1
226904,1
226905,1
226924,1
226934,1
226935,1
226944,1
226954,1
226971,0
226984,1
227004,1
227014,1
227024,1
227025,1
227034,1
227044,1
227294,1
227304,1
227324,1
227325,1
227334,1
227364,1
227475,1
227504,1
227514,1
227524,1
227544,1
227545,1
227604,1
227605,1
227624,1
227644,1
227645,1
227648,1
227650,1
227652,1
227654,1
227659,1
227660,1
227661,1
227662,1
227663,1
227667,1
227674,1
227684,1
227704,1
227724,1
227756,0
227774,1
227794,1
227804,1
227874,1
227894,1
227934,1
227954,1
228014,1
228024,1
228064,1
228074,1
228204,1
228214,1
228224,1
228225,1
228234,1
228244,1
228254,1
228264,1
228294,1
228295,1
228333,0
228334,1
228364,1
228374,1
228384,1
228386,1
228387,1
228388,1
228389,1
228390,1
228391,1
228392,1
228432,1
228433,1
228434,1
228435,1
228436,1
228437,1
228439,1
228440,1
228442,1
228447,1
228449,1
228451,1
228452,1
228462,1
228463,1
228496,1
228516,1
228517,1
228566,1
228617,0
228620,0
228622,0
228625,0
228636,1
228716,1
228736,1
228746,1
228791,1
228796,1
228836,1
228866,1
228986,1
229045,0
229049,1
229076,1
229086,1
229121,1
229126,1
229127,1
229129,1
229130,1
229131,1
229133,1
229135,1
229136,1
229139,1
229140,1
229143,1
229144,1
229145,1
229146,1
229147,1
229160,1
229161,1
229164,1
229165,1
229166,1
229196,1
229205,1
229225,1
229275,1
229285,1
229316,1
229325,1
229350,1
229355,1
229435,1
229565,1
229605,1
229618,0
229621,0
229641,1
229651,1
229715,1
229728,1
229745,1
229774,0
229815,1
229835,1
229845,1
229895,1
229905,1
229915,1
229925,1
229935,1
229945,1
229946,0
229955,1
229965,1
230035,1
230055,1
230065,1
230080,1
230083,1
230084,1
230085,1
230086,1
230087,1
230102,1
230108,1
230111,1
230117,1
230118,1
230119,1
230139,1
230149,1
230219,1
230259,1
230270,1
230280,1
230290,1
230300,1
230330,1
230339,1
230349,1
230369,1
230429,0
230435,0
230439,1
230489,1
230550,0
230553,0
230569,1
230599,1
230739,1
230749,1
230759,1
230779,1
230839,1
230859,1
230875,1
230889,1
230899,1
230900,1
230901,1
230902,1
230903,1
230904,1
230905,1
230906,1
230909,1
230910,1
230911,1
230912,1
230913,1
230914,1
230916,1
230917,1
230919,1
230922,1
230925,1
230926,1
230928,1
230930,1
230931,1
230932,1
230934,1
230935,1
230941,1
230943,1
230944,1
230974,1
231014,1
231044,1
231054,1
231064,1
231074,1
231084,1
231105,1
231115,1
231122,1
231135,1
231174,1
231175,1
231184,1
231219,1
231234,1
231254,1
231310,0
231314,1
231369,0
231524,1
231594,1
231604,1
231614,1
231624,1
231634,1
231734,1
231748,1
231752,1
231769,1
231772,1
231773,1
231779,1
231781,1
231784,1
231787,1
231789,1
231792,1
231794,1
231795,1
231798,1
231800,1
231802,1
231803,1
231804,1
231806,1
231807,1
231810,1
231811,1
231815,1
231816,1
231818,1
231819,1
231821,1
231822,1
231825,1
231831,1
231832,1
231833,1
231843,1
231863,1
231873,1
231913,1
231923,1
231943,1
231963,1
231973,1
231993,0
232003,0
232013,1
232033,1
232083,1
232143,1
232155,1
232223,1
232253,1
232273,1
232283,1
232296,1
232304,1
232313,1
232324,0
232393,1
232413,1
232443,1
232453,1
232473,1
232493,1
232573,1
232583,1
232593,1
232793,1
232833,1
232843,1
232854,1
232864,1
232873,1
232933,1
232953,1
232963,1
232973,1
233023,1
233033,1
233053,1
233093,1
233103,1
233113,1
233123,1
233133,1
233143,1
233153,1
233183,0
233253,0
233273,1
233283,1
233303,1
233313,1
233326,0
233343,1
233363,1
233375,1
233379,1
233381,1
233389,1
233391,1
233392,1
233397,1
233399,1
233401,1
233403,1
233473,1
233503,1
233513,1
233523,1
233543,1
233553,1
233613,1
233664,1
233673,1
233693,1
233713,1
233723,1
233753,1
233763,1
233773,1
233783,1
233793,1
233933,1
233953,1
233963,1
233973,1
234023,1
234056,1
234064,1
234115,1
234116,1
234126,1
234147,0
234184,1
234185,1
234210,0
234240,1
234250,1
234260,1
234280,1
234290,1
234320,1
234369,1
234371,1
234390,1
234487,0
234721,1
234723,1
234726,1
234728,1
234731,1
234732,1
234737,1
234741,1
234744,1
234769,1
234777,1
234779,1
234789,1
234800,1
234819,1
234879,1
234889,1
234919,1
234999,1
235030,1
235049,1
235059,1
235069,1
235109,1
235129,1
235143,1
235339,1
235399,1
235408,1
235410,1
235414,1
235418,1
235540,1
235550,1
235560,1
235570,1
235590,1
235630,1
235640,1
235730,1
235750,1
235790,1
235830,1
235838,1
235847,1
235851,1
235859,1
235860,1
235861,1
235862,1
235863,1
235865,1
235867,1
235869,1
235870,1
235872,1
235876,1
235877,1
235899,1
235929,1
235939,1
235999,1
236059,1
236079,1
236089,1
236099,1
236109,1
236199,1
236229,1
236239,1
236259,1
236309,1
236316,1
236327,1
236359,0
236451,0
236539,1
236609,1
236679,1
236689,1
236719,1
236729,1
236739,1
236749,1
236751,1
236752,1
236759,1
236760,1
236763,1
236778,1
236779,1
236783,1
236788,1
236790,1
236791,1
236798,1
236824,1
236834,1
236894,1
236908,1
236944,1
236951,1
236954,1
236960,1
236964,1
236979,1
236986,1
237017,1
237024,1
237030,1
237047,1
237057,1
237074,1
237079,1
237154,1
237184,1
237198,0
237264,1
237284,1
237294,1
237304,1
237364,1
237366,1
237384,0
237385,0
237387,0
237424,1
237434,1
237444,1
237518,1
237527,1
237536,1
237547,1
237559,1
237567,1
237574,1
237580,0
237584,1
237619,0
237634,1
237654,1
237824,1
237964,1
238104,1
238124,1
238134,1
238154,1
238164,1
238174,1
238184,1
238194,1
238204,1
238214,1
238224,1
238254,1
238274,1
238284,1
238294,1
238374,1
238394,1
238404,1
238424,1
238446,1
238447,1
238448,1
238449,1
238450,1
238452,1
238453,1
238456,1
238457,1
238458,1
238461,1
238462,1
238464,1
238465,1
238466,1
238467,1
238468,1
238498,0
238520,1
238528,1
238538,1
238608,1
238618,1
238628,1
238778,1
238798,1
238845,0
238948,1
238958,1
239128,1
239138,1
239186,0
239188,1
239238,1
239250,1
239269,1
239318,1
239328,1
239348,1
239378,1
239381,1
239434,1
239454,1
239474,1
239484,1
239487,1
239504,1
239514,1
239524,1
239534,1
239544,1
239554,1
239594,1
239654,1
239677,1
239694,1
239704,1
239784,1
239884,1
239890,1
239892,1
239895,1
239896,1
239897,1
239901,1
239903,1
239904,1
239909,1
239916,1
239926,1
239928,1
239933,1
239943,1
239954,1
240025,1
240043,1
240057,0
240063,1
240073,1
240084,1
240095,0
240123,1
240133,1
240163,1
240203,1
240213,1
240243,1
240273,1
240283,1
240314,1
240324,1
240333,1
240343,1
240354,1
240423,1
240455,0
240477,0
240487,0
240497,0
240515,1
240525,1
240535,1
240545,1
240813,1
240823,1
240863,1
240963,1
240997,1
241003,1
241004,1
241017,1
241023,1
241053,1
241063,1
241069,1
241082,1
241084,1
241087,1
241089,1
241090,1
241092,1
241093,1
241095,1
241103,1
241107,1
241111,1
241112,1
241113,1
241115,1
241117,1
241118,1
241119,1
241122,1
241128,1
241130,1
241131,1
241132,1
241134,1
241135,1
241138,1
241143,1
241146,1
241147,1
241149,1
241151,1
241154,1
241155,1
241157,1
241182,1
241242,1
241252,1
241322,1
241342,1
241362,1
241382,1
241412,1
241462,1
241472,1
241482,1
241492,1
241502,1
241512,1
241522,1
241532,1
241542,1
241552,1
241562,1
241572,1
241582,1
241592,1
241612,1
241622,1
241632,0
241642,1
241672,1
241682,1
241692,1
241693,1
241722,1
241732,1
241742,1
241752,1
241762,1
241782,1
241792,1
241812,1
241822,1
241842,1
241862,1
